"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"revaluation","405","1617419","0.0-4.0-2.1-0.98","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[908.7000000476837,442]","./assets/img/canyon/memory/14.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","96","revaluation","2",""
"html-keyboard-response","406","1617922","0.0-4.0-2.1-1.98","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","97","","",""
"revaluation","407","1623959","0.0-4.0-2.1-0.99","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[762.6999998092651,373.7999999523163]","./assets/img/canyon/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","98","revaluation","2",""
"html-keyboard-response","408","1624477","0.0-4.0-2.1-1.99","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","99","","",""
"learning-instructions","409","1640598","0.0-4.0-3.1-0.2","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","2137","<p> Now, you will travel with a friend who will choose whether you go up or down first. </p>
            <p> On these turns, you will just see the animal that they found. You will still get to choose which chest to search for treasure.</p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","410","1671124","0.0-4.0-3.1-0.3","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","18917.400000095367","<p> In this part, you will also hear beeps from your friend and see special treasure chests that need a password. </p>
            <p> Do your best to count the high beeps <b>and</b> choose between each animals' chests at the same time.</p>
            <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","","instructions","","","","","","","","","","","","","",""
"revaluation","411","1675165","0.0-4.0-4.1-0.18","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1244.9000000953674]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","revaluation","canyon","2","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","7_4","","","","0","revaluation","2",""
"html-keyboard-response","412","1675668","0.0-4.0-4.1-1.18","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","413","1679693","0.0-4.0-4.1-0.19","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[809.2000000476837]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","15_0","","","","1","revaluation","2",""
"html-keyboard-response","414","1680209","0.0-4.0-4.1-1.19","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","415","1684229","0.0-4.0-4.1-0.20","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[345.40000009536743]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","16_0","","","","2","revaluation","2",""
"html-keyboard-response","416","1684733","0.0-4.0-4.1-1.20","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","417","1688759","0.0-4.0-4.1-0.21","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[532.0999999046326]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","5_4","","","","3","revaluation","2",""
"html-keyboard-response","418","1689266","0.0-4.0-4.1-1.21","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","419","1715917","0.0-4.0-4.1-2.21-0.21","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","26645","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","8","beep chest","","","","false","","","","50","14","6","","","",""
"revaluation","420","1719946","0.0-4.0-4.1-0.22","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1062.3000001907349]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","12_2","","","","4","revaluation","2",""
"html-keyboard-response","421","1720451","0.0-4.0-4.1-1.22","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","422","1724481","0.0-4.0-4.1-0.23","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[849.3999998569489]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","10_3","","","","5","revaluation","2",""
"html-keyboard-response","423","1724989","0.0-4.0-4.1-1.23","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","424","1729020","0.0-4.0-4.1-0.24","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[510]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","11_4","","","","6","revaluation","2",""
"html-keyboard-response","425","1729534","0.0-4.0-4.1-1.24","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","426","1733546","0.0-4.0-4.1-0.25","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[884.2000000476837]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","9_2","","","","7","revaluation","2",""
"html-keyboard-response","427","1734050","0.0-4.0-4.1-1.25","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","428","1740773","0.0-4.0-4.1-2.25-0.25","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","6739","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","11","beep chest","","","","true","","","","50","11","0","","","",""
"revaluation","429","1744791","0.0-4.0-4.1-0.26","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1723.2000000476837]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","2_1","","","","8","revaluation","2",""
"html-keyboard-response","430","1745301","0.0-4.0-4.1-1.26","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","431","1749332","0.0-4.0-4.1-0.27","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[586.1999998092651]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","13_2","","","","9","revaluation","2",""
"html-keyboard-response","432","1749847","0.0-4.0-4.1-1.27","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","433","1753874","0.0-4.0-4.1-0.28","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[877.5999999046326]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","6_3","","","","10","revaluation","2",""
"html-keyboard-response","434","1754382","0.0-4.0-4.1-1.28","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","435","1758416","0.0-4.0-4.1-0.29","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[555.5999999046326]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","8_2","","","","11","revaluation","2",""
"html-keyboard-response","436","1758927","0.0-4.0-4.1-1.29","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","437","1762871","0.0-4.0-4.1-2.29-0.29","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","3939","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","8","beep chest","","","","true","","","","50","8","0","","","",""
"revaluation","438","1766891","0.0-4.0-4.1-0.30","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1087.2000000476837]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","14_4","","","","12","revaluation","2",""
"html-keyboard-response","439","1767402","0.0-4.0-4.1-1.30","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","440","1771440","0.0-4.0-4.1-0.31","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[913.7999999523163]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","4_0","","","","13","revaluation","2",""
"html-keyboard-response","441","1771942","0.0-4.0-4.1-1.31","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","442","1775968","0.0-4.0-4.1-0.32","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[849.6000001430511]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","3_0","","","","14","revaluation","2",""
"html-keyboard-response","443","1776485","0.0-4.0-4.1-1.32","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","444","1780505","0.0-4.0-4.1-0.33","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[458.5]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","17_1","","","","15","revaluation","2",""
"html-keyboard-response","445","1781023","0.0-4.0-4.1-1.33","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"html-slider-response","446","1785936","0.0-4.0-4.1-2.33-0.33","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","4908","<div style=""width:500px;"">
        <p>What is the password?</p>
        <img src='./assets/img/instructions/beep_chest.jpg' class='instructions-image'>","5","beep chest","","","","true","","","","50","5","0","","","",""
"revaluation","447","1789962","0.0-4.0-4.1-0.34","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1065.8999998569489]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowRight""]","revaluation","canyon","11","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowUp,ArrowRight","","1_4","","","","16","revaluation","2",""
"html-keyboard-response","448","1790467","0.0-4.0-4.1-1.34","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","449","1794497","0.0-4.0-4.1-0.35","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[559.7999999523163]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","revaluation","canyon","27","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","18_0","","","","17","revaluation","2",""
"html-keyboard-response","450","1795013","0.0-4.0-4.1-1.35","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","451","1803229","0.0-4.0-6.1-0.2","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<p> You have almost finished this part of the game! </p>
            <p> We are going to ask you to make a few more choices. </p>","","instructions","","","","","","","","","","","","","",""
"learning-instructions","452","1819217","0.0-4.0-6.1-0.3","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<p> First, you need to decide whether to go up or down. When you see each picture, use the arrow keys to make your choice. </p>
            <p><b>You will not see which animal you found, but try to get to the one that will give you the most treasure.</b></p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","453","1820235","0.0-4.0-7.1-0.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","454","1821237","0.0-4.0-7.1-1.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","455","1822244","0.0-4.0-7.1-2.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","456","1823258","0.0-4.0-7.1-3.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","457","1823683","0.0-4.0-8.1-0.4","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[420.5]","./assets/img/canyon/test/1.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp","false","","","","","","revaluation","2",""
"html-keyboard-response","458","1824193","0.0-4.0-8.1-1.4","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","459","1825227","0.0-4.0-8.1-0.5","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1024.5999999046326]","./assets/img/canyon/test/3.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp","false","","","","","","revaluation","2",""
"html-keyboard-response","460","1825745","0.0-4.0-8.1-1.5","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","461","1826238","0.0-4.0-8.1-0.6","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[484.5]","./assets/img/canyon/test/2.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp","false","","","","","","revaluation","2",""
"html-keyboard-response","462","1826742","0.0-4.0-8.1-1.6","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","463","1827158","0.0-4.0-8.1-0.7","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[406.7000000476837]","./assets/img/canyon/test/0.jpg","[""ArrowUp""]","first stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp","false","","","","","","revaluation","2",""
"html-keyboard-response","464","1827669","0.0-4.0-8.1-1.7","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"learning-instructions","465","1841026","0.0-4.0-9.1-0.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<p> Now you will see the animals again and can search their chests for treasure. </p>
            <p> This time, you will not see how much treasure you earned, but you will earn more bonus money for making better choices. </p>","","instructions","","","","","","","","","","","","","",""
"html-keyboard-response","466","1842040","0.0-4.0-10.1-0.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:100px;color:red;"">Starting in...</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","467","1843054","0.0-4.0-10.1-1.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">3</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","468","1844063","0.0-4.0-10.1-2.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">2</div>","null","","","","","","","","","","","","","","",""
"html-keyboard-response","469","1845069","0.0-4.0-10.1-3.1","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:200px;color:red;"">1</div>","null","","","","","","","","","","","","","","",""
"revaluation","470","1845553","0.0-4.0-11.1-0.8","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[477]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","","","","","","revaluation","2",""
"html-keyboard-response","471","1846060","0.0-4.0-11.1-1.8","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","472","1846434","0.0-4.0-11.1-0.9","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[368.2999999523163]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","","","","","","revaluation","2",""
"html-keyboard-response","473","1846938","0.0-4.0-11.1-1.9","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","474","1847288","0.0-4.0-11.1-0.10","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[342]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","","","","","","revaluation","2",""
"html-keyboard-response","475","1847798","0.0-4.0-11.1-1.10","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","476","1848182","0.0-4.0-11.1-0.11","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[367]","./assets/img/canyon/animals/giraffe.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowUp,ArrowLeft","","","","","","","revaluation","2",""
"html-keyboard-response","477","1848686","0.0-4.0-11.1-1.11","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","478","1849437","0.0-4.0-11.1-0.12","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[743.9000000953674]","./assets/img/canyon/animals/lion.jpg","[""ArrowLeft""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","false","ArrowDown,ArrowLeft","","","","","","","revaluation","2",""
"html-keyboard-response","479","1849944","0.0-4.0-11.1-1.12","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","480","1850280","0.0-4.0-11.1-0.13","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[326.2000000476837]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","","","","","","revaluation","2",""
"html-keyboard-response","481","1850791","0.0-4.0-11.1-1.13","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","482","1851156","0.0-4.0-11.1-0.14","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[359.09999990463257]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","","","","","","revaluation","2",""
"html-keyboard-response","483","1851666","0.0-4.0-11.1-1.14","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","",""
"revaluation","484","1852016","0.0-4.0-11.1-0.15","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[341.59999990463257]","./assets/img/canyon/animals/lion.jpg","[""ArrowRight""]","second stage test","canyon","0","{""ArrowUp,ArrowLeft"":2,""ArrowUp,ArrowRight"":11,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":27}","true","ArrowDown,ArrowRight","","","","","","","revaluation","2",""
"html-keyboard-response","485","1852527","0.0-4.0-11.1-1.15","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","","","","4"
"learning-instructions","486","1859482","0.0-5.0-0.0-0.0","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","4084.100000143051","Thanks for finishing the game! You earned 3522 points which is worth $4.00 in bonus money","","instructions","","","","","","","","","","","","","",""
